n,alpha,epsilon,Ef,target,target_with_noise,equation_name,varied_variable_name,target_with_error,error_function,target_with_error_without_noise
0.0,0.0,1.0307304580322034,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.031222094836294,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.031252026432809,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0316529834426988,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0327274711169883,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0337725642418678,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.035128131086543,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.035780103854274,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0374767633698099,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0375426019917402,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0378578684904536,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0383345549088663,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0386369628453145,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0388432160041703,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0388806260099577,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.039619928997382,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0411610499090191,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.041273781477026,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0416195854974015,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0416750547459988,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0416831297804996,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0420831568666298,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0424661162813034,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0425486922181455,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0434613683616822,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0435515423752557,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0438232121895128,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0440613283702975,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0442258724745999,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.044480860328317,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0445165684912125,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0452508327558356,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0453609732290166,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0455769251682177,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0462524528923574,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.047145589227347,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0473596580728255,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0473995730468437,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0475478664357474,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0476544454139733,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0479515515123807,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0482058323075734,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0485389250952553,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0492208582274096,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0503939386481216,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0508584757034125,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0508664390593592,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0515571457132846,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0519126553482447,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.052729436396858,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0531883378759748,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0536711922530704,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.053930953492128,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0540465664579224,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0546637196659523,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0547660856905716,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0556844117705477,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.055951485376978,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0568436632700875,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.057561329299506,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.059457196257003,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0601033858011877,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0603735845298232,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.061257568651135,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0620546838167484,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0631407743944035,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0638071381764165,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0648627431386535,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.065522771564782,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0671560077947442,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0676856768941476,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0677824796917212,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0678183267484966,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0684360374905673,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0688994152624187,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0691247607879228,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0692294750916198,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.069642907736296,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0700545989276122,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0706207989763294,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.07154965842251,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0721189011004797,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0721754231252678,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0729736594767059,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0735751717770103,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0735960238584497,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0746426127357283,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.075123254397237,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0762812372389854,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0767958966908568,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0780269884891867,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0782226779508255,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0786178589474467,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0798170263499696,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0803290762275584,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0804357367399724,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0811336427925364,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0814775978384246,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.081946290166968,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0820799217202435,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0829079218896602,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.083291964786925,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.083455769701447,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0840786778638516,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0851147180561354,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.08517161304269,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.085289167681958,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0859267498208673,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0860853532667822,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0862301915651102,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.086595141272401,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0870160909699034,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0871615496794027,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.087390516444679,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0880437036752895,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.08810017289815,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0884036474242098,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.088507888508941,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.089693794000981,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0897707470148499,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0900343381961046,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0902660563563862,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.090283192043182,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0903963229989397,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0906085653220372,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0912638198479856,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0923184957824512,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0926966404351606,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0933225982165102,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.094647001209638,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0950696255534051,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0957623395623155,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.095939497285855,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.096029975949665,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0962813591085672,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.096404607870554,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0965248391254052,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0969758714427953,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.097035740038993,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0972841346755147,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0974117781164807,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.098009558276614,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0984089475091738,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0991808770816167,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.0992911843747253,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1006312292649674,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1009063696666008,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1009642742815733,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.101042469858743,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1013817889340545,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1018430487249358,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.102289724829367,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1027103829047915,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.103048056379754,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1032290289142443,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1033077646271978,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1037834163252258,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1040910333150284,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1056227695414749,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.105811380376355,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1060493201572044,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1064636503669751,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1065777875901763,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1070739475575282,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.10773379506367,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1079138643865136,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.108042720782247,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1094720453157991,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.109653774748468,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1105575203480478,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.11064004456756,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1112206613561195,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1113593769112193,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1114185881019871,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1115955319113735,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1116167229180856,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.11168570023146,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1123513967127905,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1135930884755525,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1138991802783746,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1139299576096446,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1139433338438542,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.115343723561034,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1156214240792641,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.116118797914357,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1162176123249794,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1163659268871968,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1166237759815474,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1168102925492494,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1171091292381825,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1172827731920159,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1179682271966878,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.118465815733848,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1192262095987107,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1194462427292473,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1196972747926819,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1211800913468228,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.121459177162784,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1221361412833877,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.123753177654062,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1237733992076397,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1239791732028075,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1243154497861299,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1246706920794627,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.125690060597687,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1268205008761316,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1271410695753223,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1274529506307287,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1277081491823857,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1279552691257329,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.128437265783445,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
0.0,0.0,1.1288717260020635,1.0,0.0,0.0,Feynman64,epsilon,0.0,0.0,0.0
